Date,Open,High,Low,Close,Adj Close,Volume,commodity,year,month,day
2014-10-03,20.799999,20.885,20.6,20.879,20.879,110.0,2,2014,10,3
2014-11-03,21.0,21.26,20.784000000000002,20.784000000000002,20.784000000000002,76.0,2,2014,11,3
2014-12-03,21.115,21.327999,20.945,21.327999,21.327999,102.0,2,2014,12,3
2014-03-13,21.184998999999998,21.184998999999998,21.15,21.169001,21.169001,68.0,2,2014,3,13
2014-03-14,21.219998999999998,21.709999,21.16,21.384001,21.384001,79.0,2,2014,3,14
2014-03-16,21.219998999999998,21.709999,21.16,21.249001,21.249001,79.0,2,2014,3,16
2014-03-17,21.370001000000002,21.389999,21.249001,21.249001,21.249001,99.0,2,2014,3,17
2014-03-18,21.07,21.07,20.655001000000002,20.836,20.836,9.0,2,2014,3,18
2014-03-19,20.775,20.799999,20.5,20.799999,20.799999,79.0,2,2014,3,19
2014-03-20,20.48,20.48,20.25,20.403999,20.403999,64.0,2,2014,3,20
2014-03-21,20.455,20.5,20.285999,20.285999,20.285999,50.0,2,2014,3,21
2014-03-23,20.455,20.5,20.285999,20.042999,20.042999,50.0,2,2014,3,23
2014-03-24,20.16,20.16,19.91,20.042999,20.042999,165.0,2,2014,3,24
2014-03-25,20.120001000000002,20.120001000000002,19.955,19.955,19.955,37.0,2,2014,3,25
2014-03-26,20.0,20.0,19.759001,19.759001,19.759001,113.0,2,2014,3,26
2014-03-27,19.690001000000002,19.690001000000002,19.690001000000002,19.690001000000002,19.690001000000002,83.0,2,2014,3,27
2014-03-28,19.790001,19.879998999999998,19.629998999999998,19.771998999999997,19.771998999999997,111.0,2,2014,3,28
2014-03-30,19.790001,19.879998999999998,19.629998999999998,19.733999,19.733999,111.0,2,2014,3,30
2014-03-31,19.733999,19.733999,19.733999,19.733999,19.733999,6.0,2,2014,3,31
2014-01-04,19.669001,19.669001,19.669001,19.669001,19.669001,210.0,2,2014,1,4
2014-02-04,20.031,20.031,20.031,20.031,20.031,0.0,2,2014,2,4
2014-03-04,19.785999,19.785999,19.785999,19.785999,19.785999,0.0,2,2014,3,4
2014-04-04,19.940001000000002,19.940001000000002,19.927,19.927,19.927,15.0,2,2014,4,4
2014-06-04,19.940001000000002,19.940001000000002,19.927,19.891001,19.891001,15.0,2,2014,6,4
2014-07-04,19.945,19.959999,19.891001,19.891001,19.891001,5.0,2,2014,7,4
2014-08-04,20.15,20.15,20.042,20.042,20.042,7.0,2,2014,8,4
2014-09-04,20.049999,20.049999,19.74,19.754998999999998,19.754998999999998,34.0,2,2014,9,4
2014-10-04,20.215,20.215,20.077999,20.077999,20.077999,38.0,2,2014,10,4
2014-11-04,20.01,20.01,19.933001,19.933001,19.933001,3.0,2,2014,11,4
2014-04-13,20.01,20.01,19.933001,19.999001,19.999001,3.0,2,2014,4,13
2014-04-14,19.999001,19.999001,19.955,19.999001,19.999001,5.0,2,2014,4,14
2014-04-15,19.48,19.48,19.475,19.478001000000003,19.478001000000003,11.0,2,2014,4,15
2014-04-16,19.622999,19.622999,19.6,19.622999,19.622999,2.0,2,2014,4,16
2014-04-17,19.586,19.586,19.586,19.586,19.586,5.0,2,2014,4,17
2014-04-20,19.586,19.586,19.586,19.340999999999998,19.340999999999998,5.0,2,2014,4,20
2014-04-21,19.340999999999998,19.340999999999998,19.340999999999998,19.340999999999998,19.340999999999998,1.0,2,2014,4,21
2014-04-22,19.351,19.395,19.351,19.351,19.351,1.0,2,2014,4,22
2014-04-23,19.43,19.43,19.43,19.43,19.43,152.0,2,2014,4,23
2014-04-24,19.1,19.681998999999998,19.1,19.681998999999998,19.681998999999998,23.0,2,2014,4,24
2014-04-25,19.695,19.76,19.684998999999998,19.684998999999998,19.684998999999998,29.0,2,2014,4,25
2014-04-27,19.695,19.76,19.684998999999998,19.584999,19.584999,29.0,2,2014,4,27
2014-04-28,19.582001,19.584999,19.582001,19.584999,19.584999,42029.0,2,2014,4,28
2014-04-29,19.559998999999998,19.59,19.305,19.488001,19.488001,16950.0,2,2014,4,29
2014-04-30,19.434998999999998,19.450001,19.025,19.118999,19.118999,3110.0,2,2014,4,30
2014-01-05,19.17,19.17,18.75,18.989,18.989,849.0,2,2014,1,5
2014-02-05,19.0,19.6,18.865,19.492001000000002,19.492001000000002,350.0,2,2014,2,5
2014-04-05,19.0,19.6,18.865,19.52,19.52,350.0,2,2014,4,5
2014-05-05,19.475,19.66,19.475,19.52,19.52,178.0,2,2014,5,5
2014-06-05,19.49,19.605,19.475,19.598,19.598,127.0,2,2014,6,5
2014-07-05,19.645,19.719998999999998,19.280001000000002,19.298,19.298,166.0,2,2014,7,5
2014-08-05,19.290001,19.315001000000002,19.094,19.094,19.094,195.0,2,2014,8,5
2014-09-05,19.200001,19.200001,19.02,19.077,19.077,62.0,2,2014,9,5
2014-11-05,19.200001,19.200001,19.02,19.5,19.5,62.0,2,2014,11,5
2014-12-05,19.1,19.58,19.1,19.5,19.5,295.0,2,2014,12,5
2014-05-13,19.395,19.525,19.395,19.504,19.504,67.0,2,2014,5,13
2014-05-14,19.690001000000002,19.915001,19.690001000000002,19.735001,19.735001,198.0,2,2014,5,14
